TOA5,1,CR300,21814,CR310.Std.11.01,CPU:redox_GW_deployed.CR300,16684,Table1,
5/19/25 4:00,5056,11.13,21.99,NAN,-10.42,443.2,21.5,16954.13
5/19/25 4:15,5057,11.12,21.86,NAN,-10.86,443.2,21.5,16947.47
5/19/25 4:30,5058,11.12,21.81,NAN,-11.61,442.8,21.5,16946.33
5/19/25 4:45,5059,11.13,21.82,NAN,-23.82,443,21.57333,16949.93
5/19/25 5:00,5060,11.13,21.68,NAN,-51.86,441.8667,21.53333,16945
5/19/25 5:15,5061,11.11,21.56,NAN,-65.7,440.8,21.53333,16963.73
5/19/25 5:30,5062,11.19,21.71,NAN,-74.57,441.2,21.6,16975
5/19/25 5:45,5063,11.56,21.99,NAN,-80.6,441,21.6,16974.67
5/19/25 6:00,5064,12.17,22.5,NAN,-85.8,439.7333,21.6,16972.4
5/19/25 6:15,5065,13.59,23.16,NAN,-91.1,440.2,21.6,16985.67
5/19/25 6:30,5066,13.65,23.63,NAN,-96.8,438.5333,21.6,16983.2
5/19/25 6:45,5067,13.58,24.84,NAN,-102.7,438.8667,21.6,16982.6
5/19/25 7:00,5068,13.61,25.09,NAN,-108.7,440.3333,21.6,16985.07
5/19/25 7:15,5069,13.6,25.53,NAN,-114.9,440.6667,21.6,16978.2
5/19/25 7:30,5070,13.61,26.73,NAN,NAN,440.1333,21.6,16977.8
5/19/25 7:45,5071,13.59,27.85,NAN,NAN,440.0667,21.6,16982.73
5/19/25 8:00,5072,13.59,28,NAN,NAN,439.7333,21.62667,16979.07
5/19/25 8:15,5073,13.56,27.58,NAN,NAN,440.2,21.62667,16973.67
5/19/25 8:30,5074,13.58,27.14,NAN,NAN,439.2,21.6,16977.33
5/19/25 8:45,5075,13.61,27.32,NAN,NAN,439.9333,21.6,16967.8
5/19/25 9:00,5076,13.59,27.53,NAN,NAN,438.9333,21.6,16968.07
5/19/25 9:15,5077,13.61,27.58,NAN,NAN,439.1333,21.6,16899.07
5/19/25 9:30,5078,13.57,28.06,NAN,NAN,440.8667,21.6,16825.13
5/19/25 9:45,5079,13.53,29.18,NAN,NAN,441.1333,21.6,16829.8
5/19/25 10:00,5080,13.52,31.62,NAN,NAN,441.8,21.6,16820.8
5/19/25 10:15,5081,13.49,33.73,NAN,NAN,440.0667,21.6,16791.67
5/19/25 10:30,5082,13.46,34.99,NAN,NAN,440.3333,21.64667,16785.07
5/19/25 10:45,5083,13.44,35.31,NAN,NAN,438.3333,21.61333,16782.2
5/19/25 11:00,5084,13.46,35.53,NAN,NAN,438.0667,21.68667,16773.33
5/19/25 11:15,5085,13.42,35.05,NAN,NAN,438.1333,21.6,16763.8
5/19/25 11:30,5086,13.45,34.89,NAN,NAN,437.5333,21.6,16757.4
5/19/25 11:45,5087,13.45,35.92,NAN,NAN,438.5333,21.6,16749
5/19/25 12:00,5088,13.44,36.65,NAN,NAN,438.2667,21.6,16741.6
5/19/25 12:15,5089,13.43,37.08,NAN,NAN,438.8,21.68,16748.4
5/19/25 12:30,5090,13.4,37.46,NAN,NAN,438.2,21.7,16734.73
5/19/25 12:45,5091,13.42,37.73,NAN,NAN,438.3333,21.68667,16727.67
5/19/25 13:00,5092,13.42,38.27,NAN,NAN,438.2,21.66667,16707.07
5/19/25 13:15,5093,13.38,38.82,NAN,NAN,436.7333,21.65333,16696.87
5/19/25 13:30,5094,13.38,39.6,NAN,NAN,437.1333,21.64,16691
5/19/25 13:45,5095,13.38,40.01,NAN,NAN,436,21.7,16692.2
5/19/25 14:00,5096,13.37,40.13,NAN,NAN,435.5333,21.7,16689.6
5/19/25 14:15,5097,13.34,40.41,NAN,NAN,435.4,21.7,16684.33
5/19/25 14:30,5098,13.33,40.68,NAN,NAN,435.2667,21.7,16679.33
5/19/25 14:45,5099,13.35,40.7,NAN,NAN,434.3333,21.7,16670
5/19/25 15:00,5100,13.32,40.35,NAN,NAN,435,21.7,16671.2
5/19/25 15:15,5101,13.33,39.92,NAN,NAN,435,21.7,16626.27
5/19/25 15:30,5102,13.32,39.88,NAN,NAN,433.2,21.7,16498.27
5/19/25 15:45,5103,13.32,39.78,NAN,NAN,432.4667,21.7,16485
5/19/25 16:00,5104,13.34,39.41,NAN,NAN,430.9333,21.7,16478.87
5/19/25 16:15,5105,13.37,38.97,NAN,NAN,431.4667,21.74667,16475.33
5/19/25 16:30,5106,13.37,38.12,NAN,NAN,431.6,21.80667,16471.8
5/19/25 16:45,5107,13.41,36.72,NAN,NAN,430.3333,21.8,16453.33
5/19/25 17:00,5108,13.42,35.04,NAN,NAN,430.4,21.8,16447.4
5/19/25 17:15,5109,13.44,34.66,NAN,NAN,430.8,21.8,16433.8
5/19/25 17:30,5110,13.42,34.18,NAN,NAN,429.2,21.8,16421.4
5/19/25 17:45,5111,13.45,32.32,NAN,NAN,428.0667,21.8,16413.67
5/19/25 18:00,5112,13.5,29.99,NAN,NAN,425.9333,21.8,16400
5/19/25 18:15,5113,13.53,29.08,NAN,NAN,429.1333,21.8,16389.07
5/19/25 18:30,5114,13.54,28.54,NAN,NAN,428.4667,21.8,16384.4
5/19/25 18:45,5115,13.56,27.31,NAN,NAN,428.3333,21.8,16371.93
5/20/25 4:45,5116,10.95,10.67,NAN,NAN,410.4,21.9,15567.2
5/20/25 5:00,5117,10.97,10.6,NAN,NAN,411.1333,21.9,15578.2
5/20/25 5:30,5118,11.21,10.4,NAN,NAN,409.6,21.97333,15245.13
5/20/25 5:45,5119,11.7,10.26,NAN,NAN,409.3333,22,15218.67
5/20/25 6:00,5120,13.68,11.15,NAN,NAN,408.0667,22,15203.87
5/20/25 6:15,5121,13.9,12.9,NAN,NAN,407.6667,22,15184.27
5/20/25 6:30,5122,13.85,15.45,NAN,NAN,406.5333,22,15176.87
5/20/25 6:45,5123,13.79,17.79,NAN,NAN,405.2667,22,15170.4
5/20/25 7:00,5124,13.76,19.66,NAN,NAN,407.0667,22,15170.87
5/20/25 7:15,5125,13.71,21.15,NAN,NAN,405.9333,22.04,15177.33
5/20/25 7:30,5126,13.67,22.45,NAN,NAN,405.5333,22.1,15167.6
5/20/25 7:45,5127,13.66,23.47,NAN,NAN,405.8,22.1,15162
5/20/25 8:00,5128,13.63,24.11,NAN,NAN,404.6667,22.1,15142.2
5/20/25 8:15,5129,13.63,24.52,NAN,NAN,403.7333,22.1,15091.8
5/20/25 8:30,5130,13.62,25.11,NAN,NAN,404.6,22.1,15061.73
5/20/25 8:45,5131,13.62,25.83,NAN,NAN,403.4667,22.1,15043.33
5/20/25 9:00,5132,13.62,26.71,NAN,NAN,404.0667,22.1,15026.27
5/20/25 9:15,5133,13.58,27.59,NAN,NAN,404.2,22.1,15011
5/20/25 9:30,5134,13.55,28.24,NAN,NAN,404.6667,22.1,14993.47
5/20/25 9:45,5135,13.52,28.46,NAN,NAN,404.0667,22.1,14968
5/20/25 10:00,5136,13.51,28.66,NAN,NAN,403.4,22.1,14940.87
5/20/25 10:15,5137,13.51,28.97,NAN,NAN,404,22.1,14914.2
5/20/25 10:30,5138,13.5,29.27,NAN,NAN,404.6,22.1,14893.53
5/20/25 10:45,5139,13.5,29.73,NAN,NAN,404.1333,22.1,14875.93
5/20/25 11:00,5140,13.5,30.2,NAN,NAN,403.3333,22.1,14849.4
5/20/25 11:15,5141,13.51,30.73,NAN,NAN,402.8667,22.1,14833
5/20/25 11:30,5142,13.52,31.04,NAN,NAN,402.8,22.1,14812.87
5/20/25 11:45,5143,13.49,31.16,NAN,NAN,402.5333,22.1,14785.27
5/20/25 12:00,5144,13.5,31.4,NAN,NAN,403.1333,22.1,14767.73
5/20/25 12:15,5145,13.49,31.7,NAN,NAN,402.6667,22.1,14744.07
5/20/25 12:30,5146,13.46,31.92,NAN,NAN,403.6,22.1,14708.93
5/20/25 12:45,5147,13.44,32.46,NAN,NAN,404.2,22.1,14688.2
5/20/25 13:00,5148,13.46,33.17,NAN,NAN,402.5333,22.1,14671.93
5/20/25 13:15,5149,13.45,33.64,NAN,NAN,402.4,22.1,14656.2
5/20/25 13:30,5150,13.43,34.43,NAN,NAN,403.8667,22.1,14641.4
5/20/25 13:45,5151,13.45,35.32,NAN,NAN,403.0667,22.1,14624.13
5/20/25 14:00,5152,13.42,36.15,NAN,NAN,403.2667,22.1,14621.47
5/20/25 14:15,5153,13.39,36.8,NAN,NAN,402.2,22.11333,14619.27
5/20/25 14:30,5154,13.39,37.2,NAN,NAN,401.6667,22.11333,14601.67
5/20/25 14:45,5155,13.36,37.34,NAN,NAN,401.5333,22.19333,14587.07
5/20/25 15:00,5156,13.37,37.66,NAN,NAN,402.0667,22.2,14568.4
5/20/25 15:15,5157,13.4,38,NAN,NAN,401.0667,22.2,14558.2
5/20/25 15:30,5158,13.39,38.16,NAN,NAN,402.2,22.2,14547
5/20/25 15:45,5159,13.36,38.29,NAN,NAN,401.9333,22.2,14534.67
5/20/25 16:00,5160,13.33,38.28,NAN,NAN,401.4,22.2,14524.13
5/20/25 16:15,5161,13.32,38.26,NAN,NAN,400.2667,22.2,14502.6
5/20/25 16:30,5162,13.33,37.55,NAN,NAN,399.9333,22.2,14489.2
5/20/25 16:45,5163,13.37,35.7,NAN,NAN,400,22.2,14373.87
5/20/25 17:00,5164,13.41,33.25,NAN,NAN,398.2,22.2,14329.93
5/20/25 17:15,5165,13.43,32.54,NAN,NAN,398.0667,22.2,14307.4
5/20/25 17:30,5166,13.45,32.47,NAN,NAN,397.6667,22.2,14291.13
5/20/25 17:45,5167,13.44,32.59,NAN,NAN,397.9333,22.2,14271.8
5/20/25 18:00,5168,13.45,30.97,NAN,NAN,396.9333,22.27333,14258.33
5/20/25 18:15,5169,13.5,28.04,NAN,NAN,397.0667,22.3,14238.73
5/20/25 18:30,5170,13.55,25.94,NAN,NAN,396.2667,22.3,14230
5/20/25 18:45,5171,13.6,24.51,NAN,NAN,395.7333,22.3,14219.47
5/20/25 19:00,5172,13.61,23.22,NAN,NAN,394.7333,22.3,14201.07
5/20/25 19:45,5173,10.94,19.23,NAN,NAN,393.4615,22.3,14145.77
5/20/25 20:00,5174,10.86,18.12,NAN,NAN,394.1333,22.3,14142.33
5/20/25 21:15,5175,10.9,16.27,NAN,-102.5,393.25,22.3,14071
5/20/25 21:30,5176,10.87,15.94,NAN,-104,392.5385,22.3,14056.77
5/20/25 21:45,5177,10.89,16.77,NAN,-102.9,392.7778,22.3,14033.22
5/20/25 22:00,5178,10.84,17.18,NAN,-100.8,392.9333,22.3,14023.33
5/20/25 22:15,5179,10.9,17.45,NAN,-97.2,393,22.3,14002.6
5/20/25 22:30,5180,11.09,16.87,NAN,-98.2,393.2857,22.3,13989.57
5/20/25 22:45,5181,11.07,15.92,NAN,-98.3,393.25,22.225,13973.83
5/20/25 23:00,5182,11.05,15.61,NAN,-97.5,394.3333,22.2,13961.33
5/20/25 23:15,5183,11.06,15.53,NAN,-96.9,393.9333,22.2,13942.67
5/20/25 23:30,5184,11.06,15.33,NAN,-96.5,394.2,22.2,13924.87
5/20/25 23:45,5185,11.05,15.52,NAN,-95.9,395.1333,22.2,13907.87
5/21/25 0:00,5186,10.95,15.87,NAN,-95.2,394.8667,22.2,13894.6
5/21/25 0:15,5187,11.01,16.63,NAN,-94.8,396.5,22.2,13867.83
5/21/25 0:30,5188,11.02,17.12,NAN,-92.9,397,22.2,13922.75
5/21/25 3:00,5189,11.05,17.06,NAN,-92.2,395.6667,22.2,13866
5/21/25 3:15,5190,11,16.95,NAN,-92.4,396.7333,22.2,13849
5/21/25 3:30,5191,11.02,17.18,NAN,-92.4,397.3333,22.2,13836.27
5/21/25 3:45,5192,11.01,17.07,NAN,-92.6,396.4,22.2,13813.73
5/21/25 4:00,5193,10.97,17,NAN,-92.7,395.6667,22.2,13800.07
5/21/25 4:15,5194,10.98,17.33,NAN,-92.4,395.0667,22.2,13784.73
5/21/25 4:30,5195,11.02,17.42,NAN,-95.8,393.6667,22.2,13767.67
5/21/25 4:45,5196,11.02,16.4,NAN,NAN,391.8,22.27333,13753.73
5/21/25 5:00,5197,10.99,14.29,NAN,NAN,391.0667,22.3,13743.13
5/21/25 5:15,5198,11.16,11.78,NAN,NAN,390,22.3,13729.5
5/21/25 5:30,5199,11.23,11.06,NAN,NAN,390.2,22.3,13716.47
5/21/25 5:45,5200,11.5,10.3,NAN,NAN,389,22.3,13666.6
5/21/25 6:00,5201,11.97,10.34,NAN,NAN,387.5333,22.3,13566.93
5/21/25 6:15,5202,13.96,12.22,NAN,NAN,387.2,22.35333,13558
5/21/25 6:30,5203,13.91,14.05,NAN,NAN,386.9333,22.4,13542.33
5/21/25 6:45,5204,13.84,16.9,NAN,NAN,386.8667,22.4,13528.6
5/21/25 7:00,5205,13.77,19.6,NAN,NAN,384.9333,22.4,13520
5/21/25 7:15,5206,13.72,22,NAN,NAN,384.2,22.4,13506.93
5/21/25 7:30,5207,13.67,23.98,NAN,NAN,384,22.4,13497.67
5/21/25 7:45,5208,13.66,25.73,NAN,NAN,383.5333,22.4,13485.87
5/21/25 8:00,5209,13.62,27.1,NAN,NAN,383.5333,22.4,13469.87
5/21/25 8:15,5210,13.58,28.53,NAN,NAN,385.0667,22.4,13592.07
5/21/25 8:30,5211,13.54,29.93,NAN,NAN,384.2667,22.43333,13583
5/21/25 8:45,5212,13.51,31.2,NAN,NAN,383.9333,22.44,13569.67
5/21/25 9:00,5213,13.51,32.5,NAN,NAN,383.2,22.4,13563.8
5/21/25 9:15,5214,13.48,33.58,NAN,NAN,382.1333,22.4,13551.27
5/21/25 9:30,5215,13.46,34.32,NAN,NAN,382.6,22.28667,12864.07
5/21/25 9:45,5216,13.46,34.65,NAN,NAN,382.2667,22.12,11883.8
5/21/25 10:00,5217,13.44,34.3,NAN,NAN,382.9333,22.24667,11877.27
5/21/25 10:15,5218,13.43,34.07,NAN,NAN,382.5333,22.32667,11869.93
5/21/25 10:30,5219,13.42,34.27,NAN,NAN,383.2,22.4,11861
5/21/25 10:45,5220,13.41,34.49,NAN,NAN,383,22.4,11851
5/21/25 11:00,5221,13.43,34.51,NAN,NAN,383.2667,22.4,11841.8
5/21/25 11:15,5222,13.46,34.73,NAN,NAN,383,22.4,11831.4
5/21/25 11:30,5223,13.43,35.17,NAN,NAN,382.6667,22.4,11818.53
5/21/25 11:45,5224,13.42,35.48,NAN,NAN,383.6,22.4,11788.73
5/21/25 12:00,5225,13.44,35.8,NAN,NAN,383.3333,22.4,11766.27
5/21/25 12:15,5226,13.44,36.24,NAN,NAN,383.1333,22.4,11750.27
5/21/25 12:30,5227,13.44,36.41,NAN,NAN,383.1333,22.4,11731.87
5/21/25 12:45,5228,13.45,36.46,NAN,NAN,383.5333,22.4,11723
5/21/25 13:00,5229,13.43,36.73,NAN,NAN,384.3333,22.4,11708.2
5/21/25 13:15,5230,13.42,36.99,NAN,NAN,385.0667,22.4,11689.8
5/21/25 13:30,5231,13.4,37.48,NAN,NAN,385.4667,22.4,11672.67
5/21/25 13:45,5232,13.42,37.88,NAN,NAN,384.7333,22.4,11630.6
5/21/25 14:00,5233,13.42,38.13,NAN,NAN,384.8,22.4,11600.13
5/21/25 14:15,5234,13.41,38.45,NAN,NAN,384.9333,22.4,11589.67
5/21/25 14:30,5235,13.4,38.71,NAN,NAN,385.4,22.4,11577.6
5/21/25 14:45,5236,13.38,38.98,NAN,NAN,384.7333,22.4,11564.67
5/21/25 15:00,5237,13.36,39.07,NAN,NAN,385.4667,22.4,11551.53
5/21/25 15:15,5238,13.37,38.72,NAN,NAN,385,22.4,11537.6
5/21/25 15:30,5239,13.39,38.79,NAN,NAN,384.3333,22.4,11523.93
5/21/25 15:45,5240,13.4,38.95,NAN,NAN,384.5333,22.4,11515.8
5/21/25 16:00,5241,13.4,38.73,NAN,NAN,384.4667,22.4,11500.13
5/21/25 16:15,5242,13.4,38.52,NAN,NAN,383.8667,22.4,11485.87
5/21/25 16:30,5243,13.43,37.94,NAN,NAN,383.7333,22.4,11484.87
5/21/25 16:45,5244,13.42,36.49,NAN,NAN,382.7333,22.4,11465.4
5/21/25 17:00,5245,13.42,34.71,NAN,NAN,381.2,22.4,11443.67
5/21/25 17:15,5246,13.44,34.59,NAN,NAN,381.2,22.4,11430.87
5/21/25 17:30,5247,13.45,34.77,NAN,NAN,380.9333,22.4,11414.6
5/21/25 17:45,5248,13.46,35.03,NAN,NAN,380.3333,22.4,11396.93
5/21/25 18:00,5249,13.44,33.82,NAN,NAN,379.2667,22.4,11381
5/21/25 18:15,5250,13.47,31.42,NAN,NAN,379.3333,22.42667,11358.2
5/21/25 18:30,5251,13.53,29.77,NAN,NAN,377.5333,22.5,11347.53
5/21/25 18:45,5252,13.53,28.57,NAN,NAN,376.4667,22.5,11336.07
5/21/25 19:00,5253,13.56,27.34,NAN,NAN,375.4667,22.5,11327.8
5/21/25 19:15,5254,12.67,25.81,NAN,NAN,375,22.5,11298.6
5/21/25 19:30,5255,11.13,24.72,NAN,NAN,373.8,22.5,11302.73
5/21/25 19:45,5256,10.53,23.32,NAN,NAN,373.125,22.5,11286.12
5/21/25 20:00,5257,10.65,22.25,NAN,NAN,372.8,22.5,11271.87
5/21/25 20:15,5258,10.66,21.22,NAN,NAN,372.2,22.5,11248.93
5/21/25 20:30,5259,10.7,20.92,NAN,NAN,372.1333,22.5,11233.4
5/21/25 20:45,5260,10.63,21.24,NAN,NAN,372.6,22.5,11223.93
5/21/25 21:00,5261,10.55,21.63,NAN,-119.6,373.1333,22.5,11209.4
5/21/25 21:15,5262,10.57,22.23,NAN,-116.4,371.5333,22.5,11180.67
5/21/25 21:30,5263,10.64,22.37,NAN,-114.3,370.7333,22.5,11162.53
5/21/25 21:45,5264,10.63,22.21,NAN,-112.6,371,22.5,11144.93
5/21/25 22:00,5265,10.61,22.13,NAN,-111.3,372,22.5,11129.67
5/21/25 22:15,5266,10.62,22.2,NAN,-110.1,372.6,22.5,11117
5/21/25 22:30,5267,10.64,22.19,NAN,-109.2,374.1333,22.5,11103.07
5/21/25 22:45,5268,10.62,22.27,NAN,-108.3,373.5333,22.5,11089.73
5/21/25 23:00,5269,10.65,22.4,NAN,-107.6,374,22.5,11074.27
5/21/25 23:15,5270,10.59,22.48,NAN,-106.7,372.4667,22.5,11056.53
5/21/25 23:30,5271,10.6,22.26,NAN,-106.1,372.8667,22.5,11044.2
5/21/25 23:45,5272,10.6,22.03,NAN,-105.5,373,22.5,11031.6
5/22/25 0:00,5273,10.62,21.98,NAN,-105.1,373.4,22.45333,11017.87
5/22/25 0:15,5274,10.63,21.93,NAN,-104.7,374.9333,22.4,11005
5/22/25 0:30,5275,10.61,21.83,NAN,-104.6,376.0667,22.4,10989.67
5/22/25 0:45,5276,10.62,21.68,NAN,-104.3,375.8,22.4,10970.2
5/22/25 1:00,5277,10.54,21.51,NAN,-104,374.5333,22.4,10958.87
5/22/25 1:15,5278,10.52,21.31,NAN,-103.7,374.6,22.4,10947.73
5/22/25 1:30,5279,10.47,21.22,NAN,-103.3,374.4,22.4,10935
5/22/25 1:45,5280,10.52,21.05,NAN,-102.8,375.4667,22.4,10921.07
5/22/25 2:00,5281,10.64,20.83,NAN,-102.5,375.4667,22.4,10912.47
5/22/25 2:15,5282,10.64,20.49,NAN,-102.2,373.9333,22.4,10901.4
5/22/25 2:30,5283,11.05,19.39,NAN,-103.5,373.8571,22.4,10877.14
5/22/25 2:45,5284,11.02,18.28,NAN,-101.9,373.3333,22.4,10869.4
5/22/25 3:00,5285,10.96,16.86,NAN,-102.5,373.0667,22.4,10857.87
5/22/25 3:15,5286,11.06,15.69,NAN,-104.4,373.7273,22.4,10839.55
5/22/25 3:30,5287,11.01,14.92,NAN,-105.3,374.3333,22.4,10843.27
5/22/25 3:45,5288,10.92,14.2,NAN,-106.8,372.8667,22.4,10826.47
5/22/25 4:00,5289,11,13.71,NAN,-108.6,372.2,22.4,10803.1
5/22/25 4:15,5290,10.99,13.35,NAN,-109,370.6667,22.4,10795.4
5/22/25 4:30,5291,10.99,13.14,NAN,-110.4,370.1333,22.4,10775.07
5/22/25 4:45,5292,11.02,13.29,NAN,NAN,371.1429,22.4,10753
5/22/25 5:00,5293,11.03,13.44,NAN,NAN,371.3333,22.4,10736.73
5/22/25 5:15,5294,11.02,13.8,NAN,NAN,370.6667,22.46667,10720.07
5/22/25 5:30,5295,11.09,14.16,NAN,NAN,370.3333,22.5,10704.8
5/22/25 5:45,5296,11.32,14.36,NAN,NAN,368.0667,22.5,10689.4
5/22/25 6:00,5297,12.94,14.73,NAN,NAN,368.8667,22.5,10673.27
5/22/25 6:15,5298,13.88,15.47,NAN,NAN,368.2667,22.55333,10659.87
5/22/25 6:30,5299,13.86,16.02,NAN,NAN,367.2667,22.6,10641.67
5/22/25 6:45,5300,13.85,16.33,NAN,NAN,367.3333,22.6,10628.93
5/22/25 7:00,5301,13.82,16.54,NAN,NAN,366.0667,22.6,10635.07
5/22/25 7:15,5302,13.8,18.62,NAN,NAN,364.9333,22.6,10621.33
5/22/25 7:30,5303,13.72,21.9,NAN,NAN,365.0667,22.6,10605.73
5/22/25 7:45,5304,13.67,24.7,NAN,NAN,363.3333,22.6,10592.8
5/22/25 8:00,5305,13.61,26.75,NAN,NAN,364.0667,22.6,10575.07
5/22/25 8:15,5306,13.59,28.32,NAN,NAN,363.4667,22.66,10556.67
5/22/25 8:30,5307,13.57,29.69,NAN,NAN,362.4,22.7,10540.27
5/22/25 8:45,5308,13.55,30.86,NAN,NAN,361.2667,22.7,10523.13
5/22/25 9:00,5309,13.53,31.72,NAN,NAN,363.2,22.7,10507.67
5/22/25 9:15,5310,13.5,32.38,NAN,NAN,362.1333,22.7,10491.87
5/22/25 9:30,5311,13.47,33.05,NAN,NAN,362.2667,22.7,10480.47
5/22/25 9:45,5312,13.47,33.98,NAN,NAN,362.5333,22.7,10465.2
5/22/25 10:00,5313,13.45,35.2,NAN,NAN,361.7333,22.7,10448.27
5/22/25 10:15,5314,13.45,36.17,NAN,NAN,361.7333,22.7,10432.47
5/22/25 10:30,5315,13.41,36.91,NAN,NAN,360.4667,22.7,10422.8
5/22/25 10:45,5316,13.38,37.35,NAN,NAN,361.4,22.7,10413.47
5/22/25 11:00,5317,13.38,37.84,NAN,NAN,361.2,22.7,10400.2
5/22/25 11:15,5318,13.4,38.37,NAN,NAN,362.2,22.7,10388.47
5/22/25 11:30,5319,13.37,38.57,NAN,NAN,361.8667,22.7,10374.67
5/22/25 11:45,5320,13.4,38.29,NAN,NAN,361.5333,22.7,10359.67
5/22/25 12:00,5321,13.4,38.8,NAN,NAN,360.9333,22.7,10347.47
5/22/25 12:15,5322,13.38,38.72,NAN,NAN,361.8,22.7,10334.27
5/22/25 12:30,5323,13.37,37.83,NAN,NAN,362.6,22.7,10322.6
5/22/25 12:45,5324,13.37,37.01,NAN,NAN,363.5333,22.7,10308.93
5/22/25 13:00,5325,13.4,35.44,NAN,NAN,363.8667,22.7,10292.93
5/22/25 13:15,5326,13.44,33.64,NAN,NAN,362.6667,22.68667,10277.53
5/22/25 13:30,5327,13.45,32.73,NAN,NAN,363.7333,22.6,10261.93
5/22/25 13:45,5328,13.47,33.53,NAN,NAN,364,22.6,10238.07
5/22/25 14:00,5329,13.47,34.94,NAN,NAN,364.6,22.6,10229.6
5/22/25 14:15,5330,13.44,35.56,NAN,NAN,366.1333,22.6,10213
5/22/25 14:30,5331,13.43,35.75,NAN,NAN,365.7333,22.6,10197.6
5/22/25 14:45,5332,13.42,36.03,NAN,NAN,365.1333,22.6,10177.07
5/22/25 15:00,5333,13.42,36.17,NAN,NAN,365.2,22.6,10158.13
5/22/25 15:15,5334,13.42,36.43,NAN,NAN,366.5333,22.6,10142.67
5/22/25 15:30,5335,13.43,36.56,NAN,NAN,367.2667,22.6,10127.27
5/22/25 15:45,5336,13.41,36.51,NAN,NAN,366.7333,22.58667,10112.07
5/22/25 16:00,5337,13.39,36.13,NAN,NAN,365.4667,22.6,10097.6
5/22/25 16:15,5338,13.39,35.89,NAN,NAN,365.6,22.6,10081.53
5/22/25 16:30,5339,13.4,35.48,NAN,NAN,363.8,22.6,10070.93
5/22/25 16:45,5340,13.45,33.29,NAN,NAN,362.8667,22.6,10068.2
5/22/25 17:00,5341,13.48,30.88,NAN,NAN,362.0667,22.6,10076
5/22/25 17:15,5342,13.53,29.25,NAN,NAN,361.2667,22.6,10066.13
5/22/25 17:30,5343,13.56,28.51,NAN,NAN,362.3333,22.6,10052.2
5/22/25 17:45,5344,13.56,27.9,NAN,NAN,363.5333,22.6,10035.73
5/22/25 18:00,5345,13.57,27.3,NAN,NAN,360.6,22.64667,10016.33
5/22/25 18:15,5346,13.58,26.36,NAN,NAN,360.4,22.7,9997.533
5/22/25 18:30,5347,13.6,25.64,NAN,NAN,359.8667,22.7,9981.066
5/22/25 18:45,5348,13.63,24.84,NAN,NAN,357.6,22.7,9965.866
5/22/25 19:00,5349,13.65,24.29,NAN,NAN,359.8,22.7,9947.6
5/22/25 23:15,5350,10.76,14.95,NAN,NAN,352.2143,22.7,9619.786
5/22/25 23:30,5351,10.67,14.99,NAN,NAN,351,22.7,9411.667
5/22/25 23:45,5352,10.87,15.07,NAN,NAN,351.75,22.7,9399.667
5/23/25 0:00,5353,10.86,15.2,NAN,NAN,353.7333,22.7,9387.8
5/23/25 0:15,5354,10.88,15.17,NAN,NAN,353.6667,22.7,9377.2
5/23/25 0:30,5355,10.87,15.26,NAN,NAN,354.7333,22.7,9364.733
5/23/25 0:45,5356,10.93,15.5,NAN,NAN,355.7273,22.7,9351.454
5/23/25 1:00,5357,10.92,15.53,NAN,-119.3,356.1333,22.7,9339.733
5/23/25 1:15,5358,10.92,15.55,NAN,-118.1,355.3333,22.7,9323.134
5/23/25 1:30,5359,10.92,15.61,NAN,-116,357.3333,22.7,9307.467
5/23/25 1:45,5360,10.9,15.6,NAN,-115.8,356.5333,22.7,9293.066
5/23/25 2:00,5361,10.9,15.38,NAN,-115.7,357.1333,22.68667,9277.2
5/23/25 2:15,5362,10.9,14.93,NAN,-115.9,356.8,22.66,9262.4
5/23/25 2:30,5363,10.91,14.58,NAN,-116,358.4667,22.6,9249.467
5/23/25 2:45,5364,10.91,14.35,NAN,-118,359,22.6,9232.5
5/23/25 3:00,5365,10.91,14.04,NAN,-116.1,358.0667,22.6,9224.2
5/23/25 3:15,5366,10.92,13.73,NAN,-116.2,357.8,22.6,9211.467
5/23/25 3:30,5367,10.92,13.67,NAN,-116.2,357.9333,22.6,9199.733
5/23/25 3:45,5368,10.92,13.65,NAN,-116.1,357.8667,22.6,9184.8
5/23/25 4:00,5369,10.93,13.54,NAN,-115.9,357.8,22.6,9171.533
5/23/25 4:15,5370,10.92,13.44,NAN,-115.7,358.1333,22.6,9158.267
5/23/25 4:30,5371,10.92,13.34,NAN,NAN,356.7333,22.7,9142.267
5/23/25 4:45,5372,10.92,13.4,NAN,NAN,356.8,22.7,9126.8
5/23/25 5:00,5373,10.92,13.51,NAN,NAN,355.8667,22.7,9113.4
5/23/25 5:15,5374,10.94,13.77,NAN,NAN,355.1333,22.7,9103.2
5/23/25 5:30,5375,11.12,14.27,NAN,NAN,354.4,22.7,9088.333
5/23/25 5:45,5376,11.73,14.8,NAN,NAN,353.2,22.7,9076.4
5/23/25 6:00,5377,13.3,15.38,NAN,NAN,351.9333,22.74667,9065.733
5/23/25 6:15,5378,13.83,16.3,NAN,NAN,351.6667,22.8,9052.533
5/23/25 6:30,5379,13.83,17.63,NAN,NAN,351.4,22.8,9038.934
5/23/25 6:45,5380,13.79,18.87,NAN,NAN,350.8,22.8,9026.4
5/23/25 7:00,5381,13.77,20.18,NAN,NAN,349.0667,22.8,9012.667
5/23/25 7:15,5382,13.73,21.56,NAN,NAN,347.6667,22.8,8998.667
